event_id,ticker,window_days,reason
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.4,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.3,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.2,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.1,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.1,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26NOV-T0.0,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T1.0,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T1.0,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T1.0,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.9,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.7,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.6,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.6,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.6,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.5,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.4,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.4,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.3,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.2,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.1,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.0,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26OCT-T0.0,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26SEP-T1.0,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T1.0,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T1.0,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.9,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.9,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.9,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.7,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.6,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.6,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.6,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.5,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.5,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.5,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.4,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.4,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.4,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.3,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.3,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.3,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.2,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.1,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26SEP-T0.0,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26AUG-T1.0,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T1.0,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T1.0,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.9,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.9,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.9,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.7,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.6,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.6,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.6,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.5,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.5,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.5,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.4,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26AUG-T0.3,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T1.0,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T1.0,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T1.0,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.9,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.9,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.9,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.7,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.6,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.6,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.6,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.5,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.5,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.5,5,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.4,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.4,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.4,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.3,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.3,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.3,5,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.2,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.2,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.2,5,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.1,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.1,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.1,5,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.0,1,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.0,3,no_window_data
hormuz_retaliation_threat,KXCPICORE-26JUL-T0.0,5,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T3.75,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T3.50,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T3.00,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T2.75,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T2.50,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T2.25,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T1.25,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T0.75,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T0.50,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T0.25,1,no_window_data
hormuz_retaliation_threat,KXFED-27MAR-T0.00,1,no_window_data
hormuz_retaliation_threat,KXFED-27JAN-T4.25,1,no_window_data
hormuz_retaliation_threat,KXFED-27JAN-T3.75,1,no_window_data
hormuz_retaliation_threat,KXFED-27JAN-T3.50,1,no_window_data
hormuz_retaliation_threat,KXFED-27JAN-T2.25,1,no_window_data
hormuz_retaliation_threat,KXFED-26DEC-T5.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26DEC-T5.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26DEC-T5.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26DEC-T4.75,1,no_window_data
hormuz_retaliation_threat,KXFED-26DEC-T4.75,3,no_window_data
hormuz_retaliation_threat,KXFED-26DEC-T4.50,1,no_window_data
hormuz_retaliation_threat,KXFED-26DEC-T3.00,1,no_window_data
hormuz_retaliation_threat,KXFED-26DEC-T2.75,1,no_window_data
hormuz_retaliation_threat,KXFED-26OCT-T5.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T5.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T5.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T5.00,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T5.00,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T5.00,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26OCT-T4.75,1,no_window_data
hormuz_retaliation_threat,KXFED-26OCT-T4.50,1,no_window_data
hormuz_retaliation_threat,KXFED-26OCT-T4.25,1,no_window_data
hormuz_retaliation_threat,KXFED-26OCT-T2.75,1,no_window_data
hormuz_retaliation_threat,KXFED-26SEP-T5.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T5.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T5.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T5.00,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T5.00,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T5.00,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T4.75,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T4.75,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T4.75,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26SEP-T4.50,1,no_window_data
hormuz_retaliation_threat,KXFED-26SEP-T3.25,1,no_window_data
hormuz_retaliation_threat,KXFED-26SEP-T3.00,1,no_window_data
hormuz_retaliation_threat,KXFED-26JUL-T5.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T5.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T5.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T5.00,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T5.00,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T5.00,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.75,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.75,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.75,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.50,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.50,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.50,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.00,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.00,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T4.00,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.75,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.75,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.75,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.50,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.50,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.50,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.25,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.25,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.25,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.00,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.00,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T3.00,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T2.75,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T2.75,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXFED-26JUL-T2.75,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.9,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.9,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.9,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.7,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.6,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.6,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.6,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.5,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.5,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.5,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.4,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.4,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.4,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.3,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.3,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.3,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.2,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.2,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.2,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.1,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.1,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.1,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T-0.1,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T-0.1,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T-0.1,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.0,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.0,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26DEC-T0.0,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.9,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.9,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.9,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.8,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.8,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.8,5,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.7,1,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.7,3,insufficient_baseline_history_d16
hormuz_retaliation_threat,KXCPI-26SEP-T0.7,5,insufficient_baseline_history_d16
canada_proclamations,KXCPI-26AUG-T0.9,1,no_window_data
canada_proclamations,KXCPI-26AUG-T-0.3,1,no_window_data
canada_proclamations,KXCPI-26AUG-T-0.2,1,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.4,1,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.4,3,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.4,5,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.3,1,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.3,3,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.3,5,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.2,1,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.2,3,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.2,5,no_window_data
canada_proclamations,KXCPI-26NOV-T0.5,1,no_window_data
canada_proclamations,KXCPI-26NOV-T0.5,3,no_window_data
canada_proclamations,KXCPI-26NOV-T0.5,5,no_window_data
canada_proclamations,KXCPI-26NOV-T0.3,1,no_window_data
canada_proclamations,KXCPI-26NOV-T0.2,1,no_window_data
canada_proclamations,KXCPI-26NOV-T0.0,1,no_window_data
canada_proclamations,KXCPI-26OCT-T0.5,1,no_window_data
canada_proclamations,KXCPI-26OCT-T0.5,3,no_window_data
canada_proclamations,KXCPI-26OCT-T0.5,5,no_window_data
canada_proclamations,KXCPI-26OCT-T0.4,1,no_window_data
canada_proclamations,KXCPI-26OCT-T0.2,1,no_window_data
canada_proclamations,KXCPI-26OCT-T-0.1,1,no_window_data
canada_proclamations,KXCPI-26OCT-T-0.1,3,no_window_data
canada_proclamations,KXCPI-26OCT-T0.0,1,no_window_data
canada_proclamations,KXCPI-26AUG-T0.1,1,no_window_data
canada_proclamations,KXCPI-26AUG-T-0.1,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.5,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.5,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.5,5,no_window_data
canada_proclamations,KXCPI-26JUL-T0.4,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.4,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.4,5,no_window_data
canada_proclamations,KXCPI-26JUL-T0.3,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.3,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.3,5,no_window_data
canada_proclamations,KXCPI-26JUL-T0.2,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.2,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.2,5,no_window_data
canada_proclamations,KXCPI-26JUL-T0.1,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.1,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.1,5,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.1,1,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.1,3,no_window_data
canada_proclamations,KXCPI-26JUL-T-0.1,5,no_window_data
canada_proclamations,KXCPI-26JUL-T0.0,1,no_window_data
canada_proclamations,KXCPI-26JUL-T0.0,3,no_window_data
canada_proclamations,KXCPI-26JUL-T0.0,5,no_window_data
canada_proclamations,KXCPICORE-26NOV-T1.0,1,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T1.0,3,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T1.0,5,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.9,1,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.9,3,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.9,5,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.8,1,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.8,3,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.8,5,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.7,1,insufficient_baseline_history_d16
canada_proclamations,KXCPICORE-26NOV-T0.7,3,insufficient_baseline_history_d16
